species,longitude,latitude
Rubus chamaemorus,4131008.852,4232343.174
Rubus chamaemorus,4983207.494,4452773.268
Rubus chamaemorus,4502415.285,4325291.742
Rubus chamaemorus,4496035.284,3927989.615
Rubus chamaemorus,4579851.706,4500887.976
Rubus chamaemorus,4135831.304,4167533.492
Rubus chamaemorus,4261283.952,4468626.441
Rubus chamaemorus,4803478.155,4881370.576
Rubus chamaemorus,4213929.375,4066512.463
Rubus chamaemorus,4853323.776,4820690.293
Rubus chamaemorus,4273087.057,4296769.906
Rubus chamaemorus,4361536.139,4278996.632
Rubus chamaemorus,4112607.017,4316872.404
Rubus chamaemorus,4672216.531,4619256.757
Rubus chamaemorus,4971175.827,5116339.789
Rubus chamaemorus,4264743.524,4386052.269
Rubus chamaemorus,4386417.699,4200564.968
Rubus chamaemorus,4438289.145,4018374.775
Rubus chamaemorus,4248341.125,4083442.875
Rubus chamaemorus,5033363.479000001,3989054.632
Rubus chamaemorus,4605618.053,4456711.202
Rubus chamaemorus,5202040.911,4138529.754
Rubus chamaemorus,4497600.643,4137780.65
Rubus chamaemorus,4371143.487,4117632.013
Rubus chamaemorus,4618212.597,4468990.886
Rubus chamaemorus,4273303.046,4234533.451
Rubus chamaemorus,4451333.434,4703209.759
Rubus chamaemorus,4467672.153,4274484.192
Rubus chamaemorus,5008119.183,4649619.874
Rubus chamaemorus,4140425.988,4229205.653
Rubus chamaemorus,4561211.085,4214152.599
Rubus chamaemorus,4205628.262,4160257.47
Rubus chamaemorus,4233490.972,4182937.129
Rubus chamaemorus,4972260.312,4143427.963
Rubus chamaemorus,4155476.982,4413999.015
Rubus chamaemorus,4897410.68,5048157.229000001
Rubus chamaemorus,4833767.685,5135205.873
Rubus chamaemorus,4354669.935,4481326.291
Rubus chamaemorus,4683088.76,5043939.71
Rubus chamaemorus,5188242.293,4692732.382
Rubus chamaemorus,5017587.818000001,4679816.049
Rubus chamaemorus,5167722.954,4552644.055
Rubus chamaemorus,4984951.805,5063371.817
Rubus chamaemorus,5025948.477,4675751.866
Rubus chamaemorus,4344165.305,4464243.326
Rubus chamaemorus,4549952.793,5093975.995
Rubus chamaemorus,4780227.183,5126555.9
Rubus chamaemorus,4410917.252,4297494.494
Rubus chamaemorus,4657454.004,5195885.760000001
Rubus chamaemorus,4305234.336,4070745.352
Rubus chamaemorus,5127375.58,4214676.495
Rubus chamaemorus,5053080.318,4739925.699
Rubus chamaemorus,4716356.683,4121270.893
Rubus chamaemorus,4225069.273,4230948.989
Rubus chamaemorus,4743656.008,4802730.101
Rubus chamaemorus,5207465.433,4011831.855
Rubus chamaemorus,5107298.502,4619999.096
Rubus chamaemorus,4283642.317,4334911.732
Rubus chamaemorus,4507173.919,4154093.167
Rubus chamaemorus,4238615.147,4023705.202
Rubus chamaemorus,4184793.91,4132714.472
Rubus chamaemorus,4649255.769,4735262.872000001
Rubus chamaemorus,4597770.482,4263089.882
Rubus chamaemorus,5011885.33,5289183.885
Rubus chamaemorus,5327590.575000001,4530278.461
Rubus chamaemorus,5111217.012,4410722.536
Rubus chamaemorus,5124014.226999999,4263350.868
Rubus chamaemorus,4238039.686,4175431.434
Rubus chamaemorus,4454340.893,4064198.471
Rubus chamaemorus,5152648.071,4957620.739999999
Rubus chamaemorus,5283242.152,4269705.171
Rubus chamaemorus,4499813.591,5021987.558
Rubus chamaemorus,4838213.866,4954675.61
Rubus chamaemorus,4932709.779,4540897.549
Rubus chamaemorus,4921780.026999999,5002032.929999999
Rubus chamaemorus,4219434.006,4056484.362
Rubus chamaemorus,4963101.165999999,5083718.382000001
Rubus chamaemorus,4171863.611,3968397.459
Rubus chamaemorus,4830601.285999999,4725286.572
Rubus chamaemorus,4983004.672,5062876.265
Rubus chamaemorus,5368460.145,4611932.248
Rubus chamaemorus,4149524.358,4018598.186
Rubus chamaemorus,5090291.836,4329197.69
Rubus chamaemorus,5095646.19,4328472.221
Rubus chamaemorus,4833799.865,4839813.552
Rubus chamaemorus,4942334.711,4562909.391
Rubus chamaemorus,5187965.139,4809017.315
Rubus chamaemorus,4163804.794,4144267.943
Rubus chamaemorus,4926828.736,5101408.48
Rubus chamaemorus,4449441.064,4109506.675
Rubus chamaemorus,4985018.289,5385475.19
Rubus chamaemorus,4898955.511,4410636.532
Rubus chamaemorus,4461325.819,4247397.184
Rubus chamaemorus,4213510.681,4482355.31
Rubus chamaemorus,4964220.958,5129964.37
Rubus chamaemorus,4127456.977,3903288.585
Rubus chamaemorus,5121392.271,4019231.636000001
Rubus chamaemorus,4500416.705,3822579.666
Rubus chamaemorus,4993114.383,4213870.641
Rubus chamaemorus,4264955.959,4041806.462
Rubus chamaemorus,5177691.018,4071546.179
Rubus chamaemorus,4892482.144,4949886.806
Rubus chamaemorus,4731010.155,4771966.113
Rubus chamaemorus,4786046.913,4076262.819
Rubus chamaemorus,5044171.611,4849151.608
Rubus chamaemorus,4339921.829,4019080.622
Rubus chamaemorus,4822581.675,4598848.433
Rubus chamaemorus,4679440.652,4754100.297
Rubus chamaemorus,4990216.271,5173993.4
Rubus chamaemorus,4815047.052,4988278.319999999
Rubus chamaemorus,4096878.25,4368637.605
Rubus chamaemorus,4188140.717,4185894.884
Rubus chamaemorus,4495401.49,4629079.769
Rubus chamaemorus,4967930.755,4839071.94
Rubus chamaemorus,4265114.02,4386998.701
Rubus chamaemorus,4680340.303,4019419.124
Rubus chamaemorus,4696390.667,4576373.117
Rubus chamaemorus,4671313.789,5195495.694
Rubus chamaemorus,4803567.1450000005,4882123.083
Rubus chamaemorus,4987348.407,4896993.448999999
Rubus chamaemorus,4617311.054,4717568.106
Rubus chamaemorus,4363196.03,4598757.309
Rubus chamaemorus,4405739.655,4393259.29
Rubus chamaemorus,5142534.731,4261760.071
Rubus chamaemorus,4520138.677,4234427.382
Rubus chamaemorus,4666971.186,4722162.379
Rubus chamaemorus,5168357.091,4299121.186
Rubus chamaemorus,4595149.108,4527939.364
Rubus chamaemorus,5051094.276,4981915.567
Rubus chamaemorus,4253751.624,4417104.353
Rubus chamaemorus,4767801.364,5159205.073999999
Rubus chamaemorus,4398326.951,4664538.953
Rubus chamaemorus,5295616.908,4584213.257
Rubus chamaemorus,5112289.001,4339842.269
Rubus chamaemorus,4430506.782,4576158.338
Rubus chamaemorus,4714754.787,4185320.092
Rubus chamaemorus,5069330.9629999995,4187042.577
Rubus chamaemorus,5233432.361,4029034.798
Rubus chamaemorus,4950691.81,4231316.333
Rubus chamaemorus,5307896.335,4530599.556
Rubus chamaemorus,5038057.184,4999785.889
Rubus chamaemorus,4435340.782,4722111.656
Rubus chamaemorus,4862816.085,4891623.5
Rubus chamaemorus,4984041.384,5029242.176
Rubus chamaemorus,4180497.526,4438274.238
Rubus chamaemorus,5265657.852,4139772.978
Rubus chamaemorus,4877263.163,4172633.353
Rubus chamaemorus,5042610.149,5062012.526
Rubus chamaemorus,4796986.762,5141195.582
Rubus chamaemorus,4340615.832,4335132.251
Rubus chamaemorus,4978817.444999999,5211669.913
Rubus chamaemorus,4463983.406,4466087.531
Rubus chamaemorus,5061629.909,4247286.268
Rubus chamaemorus,5245518.122,4348743.597
Rubus chamaemorus,4420864.652,4338120.414
Rubus chamaemorus,4155198.442,4019277.168
Rubus chamaemorus,4312531.371,4410521.554
Rubus chamaemorus,4869345.007,5031682.7020000005
Rubus chamaemorus,4393318.179,4090759.697
Rubus chamaemorus,4846720.883,4696644.984
Rubus chamaemorus,4152654.933,3921202.707
Rubus chamaemorus,4330527.826,4085336.396
Rubus chamaemorus,4466576.202,4285402.92
Rubus chamaemorus,4512684.971,5020355.149
Rubus chamaemorus,5155957.624,4487863.304
Rubus chamaemorus,5047022.397,4865302.189
Rubus chamaemorus,5028281.97,5042523.63
Rubus chamaemorus,4663682.023,4471440.638
Rubus chamaemorus,5035635.577,5135778.786
Rubus chamaemorus,4797222.617,4941688.908
Rubus chamaemorus,4880638.292,4842734.144000001
Rubus chamaemorus,4292923.296,4137550.101
Rubus chamaemorus,4764966.404,4714748.471
Rubus chamaemorus,4095832.728,4152080.711
Rubus chamaemorus,4526767.084,5105823.811
Rubus chamaemorus,4492853.953,4422869.606
Rubus chamaemorus,4515697.32,4181818.329
Rubus chamaemorus,4978871.162,5251992.334
Rubus chamaemorus,5202637.146,4013978.671
Rubus chamaemorus,4438922.387,4165105.838
Rubus chamaemorus,5254942.585,4029550.869
Rubus chamaemorus,5079803.756,4238933.52
Rubus chamaemorus,4171587.432,4054623.277
Rubus chamaemorus,4673724.566,5209105.823
Rubus chamaemorus,5010191.52,5221918.767
Rubus chamaemorus,4470025.661,4320119.753
Rubus chamaemorus,4416748.727,4328977.242
Rubus chamaemorus,4630875.191,3944389.413
Rubus chamaemorus,4532063.396,4211689.88
Rubus chamaemorus,4241137.34,4380426.862
Rubus chamaemorus,4895435.54,4978587.671
Rubus chamaemorus,4960248.328,4569521.665
Rubus chamaemorus,4410802.408,4327685.22
Rubus chamaemorus,4304145.004,4449039.562
Rubus chamaemorus,4161968.044,4012453.562999999
Rubus chamaemorus,5170360.728,3979654.19
Rubus chamaemorus,4786960.045,5158067.048
Rubus chamaemorus,4998246.605,4855692.739
Rubus chamaemorus,4734272.475,4593787.985
Rubus chamaemorus,4124441.616,4053187.369
Rubus chamaemorus,4800521.258,4923860.583
Rubus chamaemorus,5226209.727,4141910.218
Rubus chamaemorus,4448452.286,4577900.237
Rubus chamaemorus,4642411.07,4564950.779
Rubus chamaemorus,4609633.491,5153803.534
Rubus chamaemorus,4988316.237,4478273.411
Rubus chamaemorus,4762758.906000001,5123250.474
Rubus chamaemorus,5046018.79,4551037.378
Rubus chamaemorus,4429936.362,4313620.404
Rubus chamaemorus,4634425.262,4660015.759
Rubus chamaemorus,4330391.191,4076357.06
Rubus chamaemorus,4874275.272,4888713.763
Rubus chamaemorus,4295429.375,4396095.708
Rubus chamaemorus,4598585.049,5030167.983
Rubus chamaemorus,4508643.243,5021072.87
Rubus chamaemorus,4583539.415,3795881.475
Rubus chamaemorus,4373005.836,4363003.304
Rubus chamaemorus,4257322.838,4245042.3
Rubus chamaemorus,5242817.206,4424838.635
Rubus chamaemorus,4671328.871,4693521.185
Rubus chamaemorus,5121702.977000001,4276184.082
Rubus chamaemorus,5025480.861,5078792.437
Rubus chamaemorus,4544917.024,4192833.823
Rubus chamaemorus,4904895.143999999,5387196.203
Rubus chamaemorus,5163746.084,4306856.279
Rubus chamaemorus,4229706.767,4422410.287
Rubus chamaemorus,4157151.032,4392782.204
Rubus chamaemorus,5154273.854,4486413.078
Rubus chamaemorus,4784919.418,5143171.954
Rubus chamaemorus,4802049.74,4517319.98
Rubus chamaemorus,4327534.94,4086379.663
Rubus chamaemorus,4538441.839,4602174.369
Rubus chamaemorus,4120929.334,4257923.718
Rubus chamaemorus,4341256.187,4275952.498
Rubus chamaemorus,4888255.405,5003965.106
Rubus chamaemorus,5000646.958,5304550.434
Rubus chamaemorus,4694826.481,4019027.634
Rubus chamaemorus,4365532.595,4465490.702
Rubus chamaemorus,5067574.178000001,4222478.406
Rubus chamaemorus,5281902.925,4652023.656
Rubus chamaemorus,5019080.279,4678134.255
Rubus chamaemorus,5287168.616,4690409.899
Rubus chamaemorus,5116098.359,4618080.989
Rubus chamaemorus,5215964.519999999,4718666.449
Rubus chamaemorus,4791487.724,5108978.572
Rubus chamaemorus,5243348.008,4111510.739
Rubus chamaemorus,5007122.542,4729704.029000001
Rubus chamaemorus,5161427.037,4478914.655
Rubus chamaemorus,4174786.730999999,4275091.441
Rubus chamaemorus,5282771.142,4691388.047
Rubus chamaemorus,5059126.511,4252678.386
Rubus chamaemorus,5108709.839,4881966.935
Rubus chamaemorus,4613837.866,4199013.512
Rubus chamaemorus,4588501.642,4020823.544
Rubus chamaemorus,5087382.287,4233604.627
Rubus chamaemorus,4411614.925,4229099.659
Rubus chamaemorus,4675897.617,4953579.896
Rubus chamaemorus,5136980.605,4212692.149
Rubus chamaemorus,5143076.01,4963890.128
Rubus chamaemorus,5104449.376000001,4599710.135
Rubus chamaemorus,5153395.853,4497534.969
Rubus chamaemorus,4781471.893,5125855.503
Rubus chamaemorus,4386803.166,4324698.432
Rubus chamaemorus,5235347.969,4402139.992
Rubus chamaemorus,4331545.721,4086318.802
Rubus chamaemorus,4398716.097,4474744.254
Rubus chamaemorus,4329449.211,4080363.129
Rubus chamaemorus,4141178.297,4283143.206
Rubus chamaemorus,4564429.273,4635241.681
Rubus chamaemorus,4873479.533,5051043.214
Rubus chamaemorus,5197358.757,4401144.483
Rubus chamaemorus,4717602.428,5123551.42
Rubus chamaemorus,4902084.989,4850050.126
Rubus chamaemorus,4574594.331,5008031.513
Rubus chamaemorus,4677199.86,4782435.982
Rubus chamaemorus,4462923.797,4530102.063
Rubus chamaemorus,4551095.13,4217952.027
Rubus chamaemorus,4784338.026,4706903.469
Rubus chamaemorus,5104026.047,4339843.751
Rubus chamaemorus,4761332.506,5133873.18
Rubus chamaemorus,5103289.861,4295318.402
Rubus chamaemorus,4512865.354,4319363.468
Rubus chamaemorus,5141852.176,4637911.033
Rubus chamaemorus,4485661.308,4168459.694
Rubus chamaemorus,4384398.666,4452123.303
Rubus chamaemorus,4135919.935,3977831.734
Rubus chamaemorus,5149342.128,5045181.574
Rubus chamaemorus,4607422.35,4446637.167
Rubus chamaemorus,4425980.904,4322391.195
Rubus chamaemorus,5163892.048,4308328.972
Rubus chamaemorus,4653086.068,5188431.132
Rubus chamaemorus,4580129.618,4246710.966
Rubus chamaemorus,4788516.122,5101019.175
Rubus chamaemorus,5118490.800000001,4256819.97
Rubus chamaemorus,5123841.268,4213892.706
Rubus chamaemorus,4356844.297,4325906.969
Rubus chamaemorus,4983821.281,5264218.084
Rubus chamaemorus,5003873.446,4582459.261
Rubus chamaemorus,4773959.82,5166973.042
Rubus chamaemorus,4404115.884,4497942.404
Rubus chamaemorus,4542405.928,4483671.425
Rubus chamaemorus,4980457.057,5118251.411
Rubus chamaemorus,5044412.781999999,4494994.149
Rubus chamaemorus,4474256.526,4461822.091
Rubus chamaemorus,4834883.18,4690769.96
Rubus chamaemorus,4796715.468,5142150.751
Rubus chamaemorus,4783223.438,5160166.968
Rubus chamaemorus,4717348.934,5137575.9
Rubus chamaemorus,5173043.12,4383835.862
Rubus chamaemorus,5049078.902,4770533.593
Rubus chamaemorus,5183528.003,4908536.807
Rubus chamaemorus,5147777.038,4499227.855
Rubus chamaemorus,4126078.538,4023137.28
Rubus chamaemorus,5189463.49,4634716.04
Rubus chamaemorus,5114064.745,4333066.417
Rubus chamaemorus,4855949.604,5386833.128999999
Rubus chamaemorus,4356865.279,4167235.891
Rubus chamaemorus,5129748.598,4085615.367
Rubus chamaemorus,4505529.785,5068860.174
Rubus chamaemorus,4448439.153,4977813.494
Rubus chamaemorus,4505896.597,4361439.766
Rubus chamaemorus,5072303.114,4236031.415
Rubus chamaemorus,4480745.231,3809163.977
Rubus chamaemorus,4417833.984,4293688.804
Rubus chamaemorus,4887804.438,5401949.238999999
Rubus chamaemorus,4999168.524,4270175.493
Rubus chamaemorus,4291563.011,4368372.866
Rubus chamaemorus,4804660.622,5001392.496
Rubus chamaemorus,4794125.549,4971680.891
Rubus chamaemorus,4612941.772,5140018.933
Rubus chamaemorus,4796381.483,4603929.918
Rubus chamaemorus,4258293.261,3943730.012
Rubus chamaemorus,4228701.765,4422423.676
Rubus chamaemorus,4627288.087,4598672.653
Rubus chamaemorus,4508736.813,5017326.066
Rubus chamaemorus,5107949.338,4336697.774
Rubus chamaemorus,5092731.565,4232874.952
Rubus chamaemorus,5104902.758,4601884.4
Rubus chamaemorus,4631625.812,4484854.866
Rubus chamaemorus,5101814.551,4297013.173
Rubus chamaemorus,4146335.592,4041097.037
Rubus chamaemorus,5112677.887,4326533.363
Rubus chamaemorus,4778879.395,4999556.688
Rubus chamaemorus,5172614.743,4460043.943
Rubus chamaemorus,4268034.405,4411145.934
Rubus chamaemorus,5096556.169,4326379.228
Rubus chamaemorus,5100719.539000001,4285396.581
Rubus chamaemorus,5181881.766,4397375.155
Rubus chamaemorus,4576973.18,4997273.592
Rubus chamaemorus,4885659.007,5067721.267
Rubus chamaemorus,4948264.002,5236698.12
Rubus chamaemorus,5154954.11,4301861.059
Rubus chamaemorus,5022801.199,4556517.932
Rubus chamaemorus,4493940.834,3893172.442
Rubus chamaemorus,4223184.996,4158550.228
Rubus chamaemorus,5126886.138,4216030.984
Rubus chamaemorus,4666339.318,4288471.849
Rubus chamaemorus,5233836.276,3975630.532
Rubus chamaemorus,4449625.527,4565022.358
Rubus chamaemorus,4817640.105,4053340.16
Rubus chamaemorus,4543128.048,3850705.559
Rubus chamaemorus,4340241.407,4356060.291
Rubus chamaemorus,4597184.618,4262800.807
Rubus chamaemorus,4812115.003,4868661.303
Rubus chamaemorus,4862192.508,5049804.137
Rubus chamaemorus,5219614.891,4128935.104
Rubus chamaemorus,4993024.392999999,4850063.843
Rubus chamaemorus,4574083.39,4189566.6549999993
Rubus chamaemorus,4507763.635,4548292.949
Rubus chamaemorus,4250793.86,4086996.806
Rubus chamaemorus,5087304.528,4241834.829
Rubus chamaemorus,4454390.423,4299266.213
Rubus chamaemorus,4248818.077,4086204.697
Rubus chamaemorus,4528951.053,4445600.323
Rubus chamaemorus,5026209.122,4674788.022
Rubus chamaemorus,4091549.192,4368781.717
Rubus chamaemorus,4552539.864,4628190.947
Rubus chamaemorus,5089541.088,4020460.637
Rubus chamaemorus,4618251.072,4643435.791
Rubus chamaemorus,4158149.051,4064700.366
Rubus chamaemorus,5047530.071,4882402.486
Rubus chamaemorus,4872978.849,4768529.189
Rubus chamaemorus,5020500.563,4680552.634
Rubus chamaemorus,4209618.144,4026212.733
Rubus chamaemorus,5154893.822,4215687.168
Rubus chamaemorus,4978465.642000001,4951778.22
Rubus chamaemorus,5099286.667,4282976.953
Rubus chamaemorus,5065816.876,4624010.365
Rubus chamaemorus,4610905.614,4702279.811
Rubus chamaemorus,4190040.541,4140770.698
Rubus chamaemorus,4324876.246,4083026.918
Rubus chamaemorus,4533661.251,4327389.657
Rubus chamaemorus,5079299.554,4240870.139
Rubus chamaemorus,5112085.85,4609864.748
Rubus chamaemorus,4955640.806,5271391.847
Rubus chamaemorus,5313222.253,3990383.440999999
Rubus chamaemorus,4562398.26,4904632.345
Rubus chamaemorus,4406419.037,4532157.115
Rubus chamaemorus,4064367.778,4151975.672
Rubus chamaemorus,4208722.5,4324879.213
Rubus chamaemorus,5376246.686,4564869.882
Rubus chamaemorus,5310497.543,4001219.53
Rubus chamaemorus,4726870.559,4831136.333999999
Rubus chamaemorus,4851460.485,4960758.251000001
Rubus chamaemorus,5146129.194,5077740.481
Rubus chamaemorus,4135527.483,4303603.958
Rubus chamaemorus,4359515.77,4152996.165
Rubus chamaemorus,4310010.174,4307686.857
Rubus chamaemorus,4186095.841,4020783.1080000005
Rubus chamaemorus,4578860.568,4576522.535
Rubus chamaemorus,4309737.853,4320655.816
Rubus chamaemorus,4172154.032,4023805.4630000005
Rubus chamaemorus,4499265.135,4304394.42
Rubus chamaemorus,4419294.605,4165866.283
Rubus chamaemorus,4512560.83,4321400.097
Rubus chamaemorus,4491249.539,3921815.482
Rubus chamaemorus,5136773.898,4571727.259
Rubus chamaemorus,5113076.335,4083315.171
Rubus chamaemorus,4428815.887,4558159.664
Rubus chamaemorus,4168746.853,4149528.238
Rubus chamaemorus,5087496.445,4624306.385
Rubus chamaemorus,4835191.061,4929037.943
Rubus chamaemorus,5180127.265,4320803.058
Rubus chamaemorus,4553501.486,4869102.58
Rubus chamaemorus,5007289.906,4963803.244
Rubus chamaemorus,5060192.53,5318471.118999999
Rubus chamaemorus,5271648.109,4290591.521
Rubus chamaemorus,4650305.492,5230229.832
Rubus chamaemorus,4551122.222,4218694.928
Rubus chamaemorus,5096196.012000001,5260331.496
Rubus chamaemorus,4736790.124,4891132.333
Rubus chamaemorus,4322254.111,4082068.496
Rubus chamaemorus,4430749.608,4254145.743
Rubus chamaemorus,4360051.954,4650276.688
Rubus chamaemorus,4635405.423,3899884.675
Rubus chamaemorus,5105987.246,4292896.999
Rubus chamaemorus,4962674.176,5083369.167
Rubus chamaemorus,4648898.194,4809485.904
Rubus chamaemorus,4920594.54,5091370.89
Rubus chamaemorus,4524855.923,3880417.231
Rubus chamaemorus,4769704.389,5152524.043
Rubus chamaemorus,4228315.253,4148925.59
Rubus chamaemorus,4255009.023,4124081.097
Rubus chamaemorus,4909249.681,4910061.173
Rubus chamaemorus,4250686.009,4079443.57
Rubus chamaemorus,4774957.68,5148771.556999999
Rubus chamaemorus,4943917.8270000005,4557351.795
Rubus chamaemorus,4383156.636,4465423.362
Rubus chamaemorus,4551817.94,4533079.175
Rubus chamaemorus,4233872.118,4183206.366
Rubus chamaemorus,4597686.288,4032638.938
Rubus chamaemorus,5266279.045999999,4690570.03
Rubus chamaemorus,4783846.688,4865159.894
Rubus chamaemorus,4612706.202,4513131.028
Rubus chamaemorus,4129665.933,4239851.176
Rubus chamaemorus,4778467.695,5154819.501
Rubus chamaemorus,4270557.589,4140969.567
Rubus chamaemorus,4513939.734,3789558.572
Rubus chamaemorus,5121171.353000001,4067871.158
Rubus chamaemorus,5118797.2360000005,4216928.86
Rubus chamaemorus,4527501.246,5094874.302
Rubus chamaemorus,5066559.117,5174364.399
Rubus chamaemorus,4585040.291,4176824.209
Rubus chamaemorus,4073249.979,4277578.625
Rubus chamaemorus,4368471.28,4005985.116
Rubus chamaemorus,5091885.139,4338875.379
Rubus chamaemorus,5073910.02,4245712.317
Rubus chamaemorus,5236698.437,4098500.0460000006
Rubus chamaemorus,4150755.216,3957210.33
Rubus chamaemorus,4333094.106,3749611.543
Rubus chamaemorus,5163516.592,4649803.992
Rubus chamaemorus,4864874.686,5109655.302
Rubus chamaemorus,5088154.704,4254421.18
Rubus chamaemorus,4365560.1,4535231.493
Rubus chamaemorus,5005359.758,4823897.399
Rubus chamaemorus,4539846.999,5086221.795
Rubus chamaemorus,4518817.91,3735753.304
Rubus chamaemorus,4752837.601,5141943.97
Rubus chamaemorus,5057723.475,4736038.742
Rubus chamaemorus,5081237.742,4241353.505
Rubus chamaemorus,4336088.064,4481891.964
Rubus chamaemorus,5086665.13,4232394.594
Rubus chamaemorus,4809773.034,4744785.197
Rubus chamaemorus,4534040.529,4589367.607
Rubus chamaemorus,4558262.1,4232532.807
Rubus chamaemorus,5141033.826,4043432.49
Rubus chamaemorus,5036477.392,5069249.141
Rubus chamaemorus,4443771.792,4304226.322
Rubus chamaemorus,5325520.946,4566148.817
Rubus chamaemorus,4791867.976,5103947.222
Rubus chamaemorus,5123409.425,4217043.587
Rubus chamaemorus,5125461.746,4216695.174
Rubus chamaemorus,5123762.023,4264319.553
Rubus chamaemorus,4993329.023,4909296.072999999
Rubus chamaemorus,4519948.242,4224343.5
Rubus chamaemorus,4987141.29,4924173.722
Rubus chamaemorus,5041456.785999999,4695112.573
Rubus chamaemorus,5270012.716,4130452.994
Rubus chamaemorus,5196260.186,4345157.982
Rubus chamaemorus,4643591.555,4719155.986
Rubus chamaemorus,5043067.867,4335938.496
Rubus chamaemorus,4861007.381,5187794.505
Rubus chamaemorus,4367258.186,4086615.574
Rubus chamaemorus,4619402.96,5113208.613
Rubus chamaemorus,4328199.559,4451426.372
Rubus chamaemorus,5203894.89,4674239.084
Rubus chamaemorus,4834736.787,4562939.31
Rubus chamaemorus,5102223.389,4327020.03
Rubus chamaemorus,4607394.825,4448943.175
Rubus chamaemorus,4686347.711,4550050.669
Rubus chamaemorus,4472917.996,4451412.268
Rubus chamaemorus,4793366.243,5001469.106999999
Rubus chamaemorus,4405485.98,4129330.651
Rubus chamaemorus,5131393.186,4199169.818
Rubus chamaemorus,4829357.353,5275774.612
Rubus chamaemorus,4878219.5,4643150.626
Rubus chamaemorus,5070262.75,4253663.19
Rubus chamaemorus,4469583.513,4326410.204
Rubus chamaemorus,5004972.283,4138129.186
Rubus chamaemorus,4726961.37,4907381.6559999995
Rubus chamaemorus,5206684.33,4839850.5370000005
Rubus chamaemorus,5096869.229,4327746.343
Rubus chamaemorus,4657955.944,4888420.096
Rubus chamaemorus,4301726.636,4121752.284
Rubus chamaemorus,4243348.442,4079215.279
Rubus chamaemorus,5059439.033,5184885.851
Rubus chamaemorus,5037922.485,5049070.599
Rubus chamaemorus,4277880.613,4333815.964
Rubus chamaemorus,4357946.476,4347219.348
Rubus chamaemorus,4679227.572,4498867.014
Rubus chamaemorus,4527327.24,4371056.782
Rubus chamaemorus,4214224.18,4055824.148
Rubus chamaemorus,4078381.604,4241828.107
Rubus chamaemorus,4774752.584,5138459.686
Rubus chamaemorus,4144285.964,4421959.204
Rubus chamaemorus,4147534.566,4019620.055
Rubus chamaemorus,5057559.689,5198756.661
Rubus chamaemorus,4800628.304,5106233.798
Rubus chamaemorus,4200725.849,3989340.769
Rubus chamaemorus,4328727.729,4173247.001
Rubus chamaemorus,5079604.621,4207948.86
Rubus chamaemorus,4799377.237,5125403.763
Rubus chamaemorus,4977387.992999999,4506652.54
Rubus chamaemorus,4805136.308,5002799
Rubus chamaemorus,4328234.502,3996740.648
Rubus chamaemorus,4866478.67,5102663.981
Rubus chamaemorus,5152535.63,4489073.077
Rubus chamaemorus,4394141.808,4276344.898
Rubus chamaemorus,5021615.261,4672597.402
Rubus chamaemorus,4302141.605,4416957.015
Rubus chamaemorus,4634215.789,5186001.419
Rubus chamaemorus,4969787.314000001,4134192.971
Rubus chamaemorus,5101271.699000001,4172036.621
Rubus chamaemorus,4179470.0540000005,4270192.778
Rubus chamaemorus,4634131.283,3899882.142
Rubus chamaemorus,4829610.108,5085041.249000001
Rubus chamaemorus,4385991.728,4129631.008
Rubus chamaemorus,4817553.415,5087038.575
Rubus chamaemorus,4484293.851,4276898.932
Rubus chamaemorus,5017826.65,4652075.332
Rubus chamaemorus,4787503.345,5156157.531
Rubus chamaemorus,4920699.897,5092940.081
Rubus chamaemorus,4735359.604,4817559.214
Rubus chamaemorus,4261957.256,4114441.478
Rubus chamaemorus,4441379.205,3878649.466
Rubus chamaemorus,4435431.82,4310231.959
Rubus chamaemorus,5124570.585,4652136.725
Rubus chamaemorus,4545243.287,4322670.435
Rubus chamaemorus,4894984.053,4884879.269000001
Rubus chamaemorus,5326058.867999999,4536089.615
Rubus chamaemorus,4750873.057,4937333.658
Rubus chamaemorus,5021093.979,4674524.923
Rubus chamaemorus,4904358.718,4870013.859
Rubus chamaemorus,4418408.599,4144274.952
Rubus chamaemorus,5019305.329,5188827.435
Rubus chamaemorus,4532420.129,3810685.522
Rubus chamaemorus,4819079.983,4728866.745
Rubus chamaemorus,5021963.813,4694307.234
Rubus chamaemorus,5273841.924,4107280.801
Rubus chamaemorus,4598771.454,5029863.365000001
Rubus chamaemorus,5177758.391,4680933.53
Rubus chamaemorus,4935049.118,5249742.928
Rubus chamaemorus,4265468.618,4106881.512
Rubus chamaemorus,4675498.744,4737174.817
Rubus chamaemorus,4390258.133,4121314.896
Rubus chamaemorus,4599775.664,4038146.785
Rubus chamaemorus,4540090.529,4233103.542
Rubus chamaemorus,4331606.543,4090309.526
Rubus chamaemorus,4401499.906,4574967.439
Rubus chamaemorus,4834531.351,4774223.824
Rubus chamaemorus,4842826.89,4740011.005
Rubus chamaemorus,4179686.8829999994,4146213.52
Rubus chamaemorus,4463643.624,4551751.841
Rubus chamaemorus,4524982.599,4501523.645
Rubus chamaemorus,4947346.228,5007552.997
Rubus chamaemorus,4451673.277,4042066.151
Rubus chamaemorus,5205242.089,4148556.007
Rubus chamaemorus,5165830.646,4308810.135
Rubus chamaemorus,4089311.841,4082934.725
Rubus chamaemorus,4976412.14,4501529.141
Rubus chamaemorus,5110622.34,4642471.854
Rubus chamaemorus,4372988.785,4139549.484
