species,longitude,latitude
Rubus chamaemorus,4417817.077,4076744.559
Rubus chamaemorus,4542725.113,4091681.117
Rubus chamaemorus,4685030.974,4134228.928
Rubus chamaemorus,4745806.536,4519404.517
Rubus chamaemorus,4376229.572,4636999.245
Rubus chamaemorus,4657268.632,4572404.203
Rubus chamaemorus,4737929.697,5178751.902
Rubus chamaemorus,4622644.181,3979534.1830000007
Rubus chamaemorus,4823381.401,5145125.409
Rubus chamaemorus,4610443.166,4248223.961
Rubus chamaemorus,4400455.557,3935323.378
Rubus chamaemorus,4531963.683,4477026.095
Rubus chamaemorus,4125996.157,4231104.647
Rubus chamaemorus,4579879.905,4119951.326
Rubus chamaemorus,4216121.722,4061465.287
Rubus chamaemorus,4641923.654,4110797.098
Rubus chamaemorus,4550341.224,4003000.222
Rubus chamaemorus,4591444.288,4116355.017
Rubus chamaemorus,4547926.567,4142863.069
Rubus chamaemorus,4840073.579,5237840.482
Rubus chamaemorus,4696666.072,4299845.033
Rubus chamaemorus,4363181.724,4391283.13
Rubus chamaemorus,4656789.261,4056968.244
Rubus chamaemorus,4547139.318,4268125.647
Rubus chamaemorus,4622930.169,4584794.523
Rubus chamaemorus,4456829.381,4024979.823
Rubus chamaemorus,4540603.15,4111525.274
Rubus chamaemorus,4607394.825,4448943.175
Rubus chamaemorus,4603550.868,4036499.917999999
Rubus chamaemorus,4575045.117,3819061.701
Rubus chamaemorus,4661490.261,4452709.322
Rubus chamaemorus,4620223.837,4349363.978
Rubus chamaemorus,4524763.271,4891213.576999999
Rubus chamaemorus,4535990.599,4282673.121
Rubus chamaemorus,4203956.008,4063025.96
Rubus chamaemorus,4792910.777,4850742.390999999
Rubus chamaemorus,4860017.808,5200606.466
Rubus chamaemorus,4717372.792,3736052.1819999996
Rubus chamaemorus,4469558.05,4231622.427
Rubus chamaemorus,4377287.174,4345921.843
Rubus chamaemorus,4918873.402,4821297.836000001
Rubus chamaemorus,4568609.416,4853093.854000001
Rubus chamaemorus,4743275.7129999995,4727698.396
Rubus chamaemorus,4677521.655,4108964.941
Rubus chamaemorus,4458825.358,4414178.662
Rubus chamaemorus,5075525.327,5299732.344
Rubus chamaemorus,4726349.536,4608994.301
Rubus chamaemorus,4679834.173,5180026.155
Rubus chamaemorus,4067386.472,4278215.886
Rubus chamaemorus,4435649.237,3887784.798
Rubus chamaemorus,4190182.985,3957476.566
Rubus chamaemorus,4767584.223,4596782.881
Rubus chamaemorus,4626156.761,3814382.28
Rubus chamaemorus,4575146.622,4384683.639
Rubus chamaemorus,4736058.421,4002986.618
Rubus chamaemorus,4652740.211,3686000.861
Rubus chamaemorus,4842684.967000001,4814914.557
Rubus chamaemorus,4754956.011,4833766.353
Rubus chamaemorus,4494715.071,3942446.684
Rubus chamaemorus,4425225.148,3925354.885
Rubus chamaemorus,4119673.396,4272089.245
Rubus chamaemorus,4960928.136999999,5400275.379
Rubus chamaemorus,4444390.084,4004713.599
Rubus chamaemorus,4781527.806,4895090.342
Rubus chamaemorus,4153656.448,4315611.04
Rubus chamaemorus,4292086.836,4384743.129
Rubus chamaemorus,4686791.531,3807557.915
Rubus chamaemorus,4748134.844,4592944.119
Rubus chamaemorus,5041238.877,5312247.622
Rubus chamaemorus,4540285.239,4232521.648
Rubus chamaemorus,4484147.574,4523307.358
Rubus chamaemorus,4589807.874,4136960.629
Rubus chamaemorus,4654121.902,5024846.611
Rubus chamaemorus,4415252.464,4340963.123
Rubus chamaemorus,4727273.902,4056627.542
Rubus chamaemorus,4860287.172,5318267.783000001
Rubus chamaemorus,4386866.465,4392159.377
Rubus chamaemorus,4470860.317,4106419.645
Rubus chamaemorus,4478001.628,4036550.191
Rubus chamaemorus,5110772.774,5290939.336
Rubus chamaemorus,4956055.112000001,5348997.74
Rubus chamaemorus,4555986.355,3998209.8
Rubus chamaemorus,4745856.138,4848253.305999999
Rubus chamaemorus,4800201.501,4911175.878
Rubus chamaemorus,4606714.104,3674157.07
Rubus chamaemorus,4623876.651,4319159.905
Rubus chamaemorus,4858669.644,4851583.143
Rubus chamaemorus,4530318.701,4391386.722
Rubus chamaemorus,4687389.995,4485445.788
Rubus chamaemorus,4666723.161,3810868.065
Rubus chamaemorus,4656631.26,4646227.873
Rubus chamaemorus,4067571.2540000007,4277912.034
Rubus chamaemorus,4206601.525,4140901.785
Rubus chamaemorus,4647367.431,3855538.432
Rubus chamaemorus,4435435.263,3933700.918
Rubus chamaemorus,4470464.234,4336993.784
Rubus chamaemorus,4190338.158,3968660.247999999
Rubus chamaemorus,4830852.334,4565565.493
Rubus chamaemorus,4506504.474,4770043.228
Rubus chamaemorus,4607030.55,4042732.368
Rubus chamaemorus,4173897.959,4167642.64
Rubus chamaemorus,4614619.495,4673793.41
Rubus chamaemorus,4417331.174,4641702.817
Rubus chamaemorus,4615950.898,4179414.267
Rubus chamaemorus,4668069.703,4723047.024
Rubus chamaemorus,4571846.821,3633681.144
Rubus chamaemorus,4469345.654,3820936.479
Rubus chamaemorus,4908162.616,5308732.305
Rubus chamaemorus,4602075.799,5035954.273
Rubus chamaemorus,4479157.245,4006134.651
Rubus chamaemorus,4331502.089,4362588.924
Rubus chamaemorus,4861652.695,4627540.28
Rubus chamaemorus,4732698.028,4108186.722
Rubus chamaemorus,4481017.025,3997116.541
Rubus chamaemorus,4219446.155,4056325.428
Rubus chamaemorus,4751881.203,4640434.091
Rubus chamaemorus,4526956.894,3916304.5619999995
Rubus chamaemorus,4633115.469,5082210.662
Rubus chamaemorus,4278915.071,4331400.731
Rubus chamaemorus,4278382.023,4070400.155
Rubus chamaemorus,4731951.606000001,4107949.208
Rubus chamaemorus,4735294.818999999,4427161.471
Rubus chamaemorus,4550502.877,4962928.579
Rubus chamaemorus,4690794.025,3938844.646
Rubus chamaemorus,4430281.141,4146997.401
Rubus chamaemorus,4313535.146,4361608.215
Rubus chamaemorus,4654476.292,3720735.747
Rubus chamaemorus,4233724.584,4183035.135
Rubus chamaemorus,4622596.094,3694406.41
Rubus chamaemorus,4559886.676,3763320.019
Rubus chamaemorus,4592941.422,3806767.972
Rubus chamaemorus,4257322.835,4245042.322
Rubus chamaemorus,4760955.64,4004717.668
Rubus chamaemorus,4448313.179,4605312.099
Rubus chamaemorus,4490656.031,3768668.902
Rubus chamaemorus,4579781.959,4235374.47
Rubus chamaemorus,4661208.653,4121186.288
Rubus chamaemorus,4616169.683,4169226.98
Rubus chamaemorus,4513166.151,4861023.404000001
Rubus chamaemorus,4585306.969,4001550.103
Rubus chamaemorus,4271432.254,4190360.512
Rubus chamaemorus,4866197.899,5361781.898
Rubus chamaemorus,4664458.182,3966607.509
Rubus chamaemorus,4540773.892,5058893.364000001
Rubus chamaemorus,4670181.128,3716810.195
Rubus chamaemorus,4545416.554,4062871.692
Rubus chamaemorus,4678411.012,4413847.093
Rubus chamaemorus,4099313.956,4290206.319
Rubus chamaemorus,4739513.363,4469954.173
Rubus chamaemorus,4907264.743,4899149.834
Rubus chamaemorus,4271549.375,4291533.807
Rubus chamaemorus,4471803.536,4668963.247
Rubus chamaemorus,4586006.325,4390849.522
Rubus chamaemorus,4112311.098,4124673.757
Rubus chamaemorus,4195493.462,3949068.126
Rubus chamaemorus,4809402.795,4088137.337
Rubus chamaemorus,4538585.383,4803084.42
Rubus chamaemorus,4751308.022,3988782.446
Rubus chamaemorus,4630409.017,4004138.903
Rubus chamaemorus,4709503.747,4020985.291
Rubus chamaemorus,4529832.852,3935332.828
Rubus chamaemorus,4172237.841,4212429.804
Rubus chamaemorus,4531943.905,3856512.629
Rubus chamaemorus,4148632.3339999993,4174874.3069999996
Rubus chamaemorus,4554431.759,3727292.468
Rubus chamaemorus,4779513.641,4517977.854
Rubus chamaemorus,4644448.231,4295806.1
Rubus chamaemorus,4626433.345,4278305.562
Rubus chamaemorus,4790660.515,4880719.865
Rubus chamaemorus,4436931.195,4566068.679
Rubus chamaemorus,4841037.598,4915850.979
Rubus chamaemorus,4458191.387,4415333.629
Rubus chamaemorus,4564642.593,4399772.286
Rubus chamaemorus,4713029.629,4431605.04
Rubus chamaemorus,4665318.231,4826716.36
Rubus chamaemorus,4867311.435,4922706.475
Rubus chamaemorus,4596444.275,4292551.06
Rubus chamaemorus,4770548.014,4126061.244
Rubus chamaemorus,4628799.971,4018962.448
Rubus chamaemorus,4706481.665,3814651.173
Rubus chamaemorus,4153205.185,4326645.058
Rubus chamaemorus,4396497.926,3925850.839
Rubus chamaemorus,4656602.606,3876856.5910000005
Rubus chamaemorus,4864147.195,5247551.839
Rubus chamaemorus,4547276.671,4586538
Rubus chamaemorus,4735746.06,4594241.117
Rubus chamaemorus,5055759.716,5331033.612000001
Rubus chamaemorus,4831980.898,4818843.55
Rubus chamaemorus,4611076.41,3813043.693
Rubus chamaemorus,4355560.078,4467970
Rubus chamaemorus,4614938.961,4187766.266
Rubus chamaemorus,4496824.781,4642064.537
Rubus chamaemorus,4758683.51,4159733.907
Rubus chamaemorus,4349225.551,4373168.554
Rubus chamaemorus,4785681.332,4556081.925
Rubus chamaemorus,4549555.644,3847015.847
Rubus chamaemorus,4806384.322,5193343.533
Rubus chamaemorus,4714588.954,4875877.534999999
Rubus chamaemorus,4596131.994,3870928.7629999993
Rubus chamaemorus,4654189.764,3830187.791
Rubus chamaemorus,4342988.911,4548454.219
Rubus chamaemorus,4268380.939,4117930.48
Rubus chamaemorus,4764973.462,4982904.583
Rubus chamaemorus,4689078.4,3859015.174
Rubus chamaemorus,4302080.278,4416712.773
Rubus chamaemorus,4865604.45,5165473.169
Rubus chamaemorus,4816418.71,4113563.839
Rubus chamaemorus,4857275.802,4756382.475
Rubus chamaemorus,4758027.598,4168990.373
Rubus chamaemorus,4556447.134,3867253.562999999
Rubus chamaemorus,4322366.59,4507648.411
Rubus chamaemorus,4509643.656,3833848.893
Rubus chamaemorus,4617014.273,4458645.351
Rubus chamaemorus,4735828.255,4817178.89
Rubus chamaemorus,4572312.874,4199110.191
Rubus chamaemorus,4705596.69,5205940.148
Rubus chamaemorus,4577962.26,3680065.92
Rubus chamaemorus,4630912.569,4055400.437
Rubus chamaemorus,4795754.869,5283927.032
Rubus chamaemorus,4466491.585,4726594.495000001
Rubus chamaemorus,4524949.526,4890908.878
Rubus chamaemorus,4281937.486,4000268.616
Rubus chamaemorus,4645592.076,4180776.848
Rubus chamaemorus,4632232.559,5134492.332
Rubus chamaemorus,4514254.278,3824327.263
Rubus chamaemorus,4903538.954,5188618.361
Rubus chamaemorus,4529775.87,4136365.0059999996
Rubus chamaemorus,4082082.492,3954377.707
Rubus chamaemorus,4688909.606,4409052.726
Rubus chamaemorus,4387265.745,4640913.241
Rubus chamaemorus,4574681.244,5007958.231
Rubus chamaemorus,4516774.745,4450264.844
Rubus chamaemorus,4564572.751,4070216.658
Rubus chamaemorus,4645409.715,4191209.025
Rubus chamaemorus,4414129.448,3966888.685
Rubus chamaemorus,4521016.393,3710322.823
Rubus chamaemorus,4636103.858,4366376.834
Rubus chamaemorus,4499471.911,4313856.378
Rubus chamaemorus,4855370.287,4597858.204
Rubus chamaemorus,4683222.676,4322793.967
Rubus chamaemorus,4775910.87,4571469.257
Rubus chamaemorus,4432668.498,4068629.124
Rubus chamaemorus,4177782.917,4048856.054
Rubus chamaemorus,4245384.227,3943858.875
Rubus chamaemorus,4344945.574,4250078.463
Rubus chamaemorus,4703978.649,4649987.701
Rubus chamaemorus,4346705.317,4264038.728
Rubus chamaemorus,5017815.652,5351387.875
Rubus chamaemorus,4879977.89,5195710.273
Rubus chamaemorus,4478101.34,4151364.309
Rubus chamaemorus,4600764.696,5120065.119999999
Rubus chamaemorus,4544237.529,3704698.19
Rubus chamaemorus,4305523.524,4013702.38
Rubus chamaemorus,4303898.406,4449100.216
Rubus chamaemorus,4309492.071,4216251.861
Rubus chamaemorus,4557823.254,4148720.992
Rubus chamaemorus,4796789.26,4626968.967
Rubus chamaemorus,4831840.975,3885792.151
Rubus chamaemorus,4444208.892,4053896.0029999996
Rubus chamaemorus,4822226.395,4898517.188
Rubus chamaemorus,4504761.047,4591037.123
Rubus chamaemorus,4575594.691,4480060.226
Rubus chamaemorus,4623997.931,4013457.841
Rubus chamaemorus,4404965.862,4476553.149
Rubus chamaemorus,4630502.831,4113712.171
Rubus chamaemorus,5025377.855,5318234.09
Rubus chamaemorus,4605118.53,3711609.222
Rubus chamaemorus,4492255.076,4612317.536
Rubus chamaemorus,4770121.947,4689485.829
Rubus chamaemorus,4651111.914,5045987.989
Rubus chamaemorus,4717484.364,4046492.093
Rubus chamaemorus,4631530.617,3944672.675
Rubus chamaemorus,4567620.458,3978689.716
Rubus chamaemorus,4517689.761,3904147.242
Rubus chamaemorus,4508129.748,4469504.869
Rubus chamaemorus,4462190.547,3850740.948
Rubus chamaemorus,4845406.906,3841649.54
Rubus chamaemorus,4397226.372,4117472.438
Rubus chamaemorus,4433385.7,4309245.719
Rubus chamaemorus,4594201.255,4347847.361
Rubus chamaemorus,4623005.193,4088761.169
Rubus chamaemorus,4659583.507,3911216.658
Rubus chamaemorus,4610105.63,4626889.804
Rubus chamaemorus,4814634.591,5151358.162999999
Rubus chamaemorus,4609343.636,4392725.918
Rubus chamaemorus,4431114.141,4545864.113
Rubus chamaemorus,4772858.349,4161502.7189999996
Rubus chamaemorus,4183856.936,4193281.9479999994
Rubus chamaemorus,4592109.637,4331356.456
Rubus chamaemorus,4497258.749,4463513.506
Rubus chamaemorus,4270826.604,4320051.77
Rubus chamaemorus,4229874.768,4373726.579
Rubus chamaemorus,4429212.187,4505816.214
Rubus chamaemorus,4589895.04,4006998.771
Rubus chamaemorus,4520380.099,4920726.207
Rubus chamaemorus,4641979.976,3690394.8
Rubus chamaemorus,4789636.195,4597607.679
Rubus chamaemorus,4526314.888,4594416.992
Rubus chamaemorus,4577552.806,3744325.397
Rubus chamaemorus,4785031.472,4865906.512
Rubus chamaemorus,4865065.374,5323079.8
Rubus chamaemorus,4422933.266,4534437.041
Rubus chamaemorus,4629036.927,3894167.577
Rubus chamaemorus,4394684.547,3940602.12
Rubus chamaemorus,4735630.732,4638327.904
Rubus chamaemorus,4571515.492,3698723.103
Rubus chamaemorus,4476583.652,3810924.72
Rubus chamaemorus,4683323.941,4323426.795
Rubus chamaemorus,4304754.744,4245019.974
Rubus chamaemorus,4456894.289,4025472.529
Rubus chamaemorus,4679361.256,4602570.396
Rubus chamaemorus,4570381.314,4334059.26
Rubus chamaemorus,4407009.79,3999911.449
Rubus chamaemorus,4568708.668,4852862.156
Rubus chamaemorus,4672172.284,4323982.18
Rubus chamaemorus,4413696.889,4602711.64
Rubus chamaemorus,4734736.874,4018673.73
Rubus chamaemorus,4600851.722,5119991.859
Rubus chamaemorus,4545459.97,3826785.471
Rubus chamaemorus,4699049.856,4024859.814
Rubus chamaemorus,4879989.546,4779019.766
Rubus chamaemorus,5078248.781,5230513.885
Rubus chamaemorus,4598684.54,5029936.698
Rubus chamaemorus,4462049.588,4195177.491
Rubus chamaemorus,4609234.552,4478165.296
Rubus chamaemorus,4439484.122,3938554.347
Rubus chamaemorus,4587694.654,4095042.5320000006
Rubus chamaemorus,4590582.864,4115324.49
Rubus chamaemorus,4115338.011,4194179.561
Rubus chamaemorus,4637367.565,4044340.7119999994
Rubus chamaemorus,4436711.73,3977372.171
Rubus chamaemorus,4403617.339,4556838.683
Rubus chamaemorus,4497006.48,4565533.795
Rubus chamaemorus,4610409.929,4112404.937
Rubus chamaemorus,4478444.007,3797227.476
Rubus chamaemorus,4584723.028,3655548.233
Rubus chamaemorus,4881524.497,4944394.544
Rubus chamaemorus,4860783.768,5187543.289
Rubus chamaemorus,4553380.002,4208258.075
Rubus chamaemorus,4550207.696,4523342.283
Rubus chamaemorus,4779091.198,4656073.728
Rubus chamaemorus,4645720.699,3715820.358
Rubus chamaemorus,4262046.216,4158011.121
Rubus chamaemorus,4457241.627,4034942.083
Rubus chamaemorus,4343045.864,4479240.085
Rubus chamaemorus,4706432.406,5156940.39
Rubus chamaemorus,4597791.545,4031101.255
Rubus chamaemorus,4681250.73,4887128.206
Rubus chamaemorus,5005189.477,5304307.993
Rubus chamaemorus,4432821.16,3848355.87
Rubus chamaemorus,4536305.499,4171974.851
Rubus chamaemorus,5122589.881,5300335.322
Rubus chamaemorus,4182003.837,4271741.968
Rubus chamaemorus,5023772.999,5364946.75
Rubus chamaemorus,4702489.554,4650633.29
Rubus chamaemorus,4572837.197,4314092.811
Rubus chamaemorus,4430252.171,4214567.494
Rubus chamaemorus,4479111.145,3777566.179
Rubus chamaemorus,4497292.275,3802568.01
Rubus chamaemorus,4638755.281,4459962.146
Rubus chamaemorus,4780917.519,4601723.372
Rubus chamaemorus,4608698.858,3791029.665
Rubus chamaemorus,4401487.372,4575126.033
Rubus chamaemorus,4672124.753,4057296.973
Rubus chamaemorus,4505864.412,4513780.492
Rubus chamaemorus,4573977.766,4064640.589
Rubus chamaemorus,4621670,4108599.214
Rubus chamaemorus,4538769.871,4814803.557999999
Rubus chamaemorus,4498473.322,3798269.479
Rubus chamaemorus,4800154.77,4129175.744
Rubus chamaemorus,4259458.023,4081053.783
Rubus chamaemorus,4630681.927,4690351.916
Rubus chamaemorus,4678651.573,3907686.845
Rubus chamaemorus,4619303.919,3786993.234
Rubus chamaemorus,4436642.914,4149305.928
Rubus chamaemorus,4873856.057,4887442.171000001
Rubus chamaemorus,4464564.432,3950290.168
Rubus chamaemorus,4477607.682,4026945.963
Rubus chamaemorus,4606850.392,4468588.839
Rubus chamaemorus,4226543.759,3927598.38
Rubus chamaemorus,4641252.104,4230306.149
Rubus chamaemorus,4869649.153,5154485.383
Rubus chamaemorus,4885668.417999999,4983946.773
Rubus chamaemorus,4978023.315999999,5391920.902
Rubus chamaemorus,4720506.73,4561124.189
Rubus chamaemorus,4625657.036,4183889.327
Rubus chamaemorus,4554461.973,3823200.331
Rubus chamaemorus,4672526.417,5248546.394
Rubus chamaemorus,4487006.856,4298037.758
Rubus chamaemorus,4555269.653,3773316.934
Rubus chamaemorus,4317605.527,4457226.37
Rubus chamaemorus,4682007.845,3862183.829
Rubus chamaemorus,4544306.333,3717344.689
Rubus chamaemorus,4446463.095,3863427.266
Rubus chamaemorus,4201248.345,4443674.405
Rubus chamaemorus,4689456.721,4263148.882
Rubus chamaemorus,4850785.272,5021295.544999999
Rubus chamaemorus,4642633.483,4201346.227
Rubus chamaemorus,4545670.29,4502797.184
Rubus chamaemorus,4291885.561,4260772.547
Rubus chamaemorus,4585040.291,4176824.209
Rubus chamaemorus,4426400.707,3927096.359
Rubus chamaemorus,4786745.508,4112208.031999999
Rubus chamaemorus,4581958.55,4029766.926
Rubus chamaemorus,4812926.872000001,4773684.123
Rubus chamaemorus,4628615.593,4720205.349
Rubus chamaemorus,4655244.532,3711147.008
Rubus chamaemorus,4425785.788,3937291.178
Rubus chamaemorus,4412124.804,4519238.516
Rubus chamaemorus,4328649.424,4225283.202
Rubus chamaemorus,4655168.831,4176642.024
Rubus chamaemorus,4773966.142,4035082.148
Rubus chamaemorus,4757065.412,4514633.501
Rubus chamaemorus,5039434.88,5311500.411
Rubus chamaemorus,4448475.806,3960086.821
Rubus chamaemorus,4555587.92,4178388.941
Rubus chamaemorus,4804060.465,5185194.703
Rubus chamaemorus,4509115.899,4385396.858
Rubus chamaemorus,4605877.947,4287809.914
Rubus chamaemorus,4427855.092,3895563.443
Rubus chamaemorus,4464271.893,4070367.956
Rubus chamaemorus,4687656.577,4154897.63
Rubus chamaemorus,4265002.953,4223825.883
Rubus chamaemorus,4331973.572,4413432.373
Rubus chamaemorus,4836019.587,4774916.215000001
Rubus chamaemorus,4838758.963,3866025.098
Rubus chamaemorus,4662652.675,3806052.872
Rubus chamaemorus,4502592.244,4203872.912
Rubus chamaemorus,4707878.333,4475738.063
Rubus chamaemorus,4682232.946,3742689.118
Rubus chamaemorus,4277549.103,4165514.238999999
Rubus chamaemorus,4660264.657,3716852.238
Rubus chamaemorus,4628722.679,4464417.597
Rubus chamaemorus,4366993.239,4217188.419
Rubus chamaemorus,4518565.01,3725516.961
Rubus chamaemorus,4794370.986,4969939.111
Rubus chamaemorus,4527498.549,4041703.848
Rubus chamaemorus,4449242.223,4241560.237
Rubus chamaemorus,4786857.606,4835587.447
Rubus chamaemorus,4617488.576,3972713.1219999995
Rubus chamaemorus,4555737.493,3756441.08
Rubus chamaemorus,4303097.119,4151155.662
Rubus chamaemorus,4708439.022,4476474.338
Rubus chamaemorus,4185295.175,4299182.38
Rubus chamaemorus,4829357.353,5275774.612
Rubus chamaemorus,4683380.168,3863294.818
Rubus chamaemorus,4466073.924,3803981.9240000006
Rubus chamaemorus,4758844.511999999,4653680.898
Rubus chamaemorus,4822931.609,4105591.373
Rubus chamaemorus,4374411.94,4136694.502
Rubus chamaemorus,4422513.931,3977112.907
Rubus chamaemorus,4823425.49,4683965.373
Rubus chamaemorus,4489832.712,4237622.901
Rubus chamaemorus,4519270.129,3889793.699
Rubus chamaemorus,4686908.905,3934358.917
Rubus chamaemorus,4631589.394,4569485.986
Rubus chamaemorus,5094651.985,5356941.456
Rubus chamaemorus,4190873.344,4287831.013
Rubus chamaemorus,4328320.409,3996667.076
Rubus chamaemorus,4370943.747,4148173.264
Rubus chamaemorus,4539004.919,4814900.197
Rubus chamaemorus,4618296.69,3852951.9300000006
Rubus chamaemorus,4830471.443,4640481.604
Rubus chamaemorus,4225372.915,4453816.18
Rubus chamaemorus,4599669.992,3831476.779
Rubus chamaemorus,5009942.272,5341767.125
Rubus chamaemorus,4684135.22,3787323.852
Rubus chamaemorus,4133247.053,4049543.991
Rubus chamaemorus,4329121.5,4173356.7459999993
Rubus chamaemorus,4816344.835,4128313.043
Rubus chamaemorus,4468376.28,4409797.512
Rubus chamaemorus,4165302.151,4102312.81
Rubus chamaemorus,4550165.909,4437697.002
Rubus chamaemorus,4610990.114,4628735.639
Rubus chamaemorus,4525023.715,4890993.8440000005
Rubus chamaemorus,4820643.028999999,4580414.117
Rubus chamaemorus,4924166.04,4851106.626
Rubus chamaemorus,4698481.764,4480379.002
Rubus chamaemorus,4768459.732,4680134.671
Rubus chamaemorus,4828160.965,4715029.11
Rubus chamaemorus,4508809.303,4862873.132
Rubus chamaemorus,4508151.033,4624126.308
Rubus chamaemorus,4878013.894,5017998.589
Rubus chamaemorus,4462282.572,3801201.531
Rubus chamaemorus,4165853.0059999996,4026716.939
Rubus chamaemorus,4846876.098,5203688.495
Rubus chamaemorus,4474184.94,4765348.761
Rubus chamaemorus,4525810.173,3820175.347
Rubus chamaemorus,4651465.407,4382419.505
Rubus chamaemorus,4768930.916,4155560.303
Rubus chamaemorus,4584440.271,4015809.688
Rubus chamaemorus,4687499.052,3808574.228
Rubus chamaemorus,4561494.216,4442682.105
Rubus chamaemorus,4605777.019,4456938.844
Rubus chamaemorus,4562644.095,4869659.475
Rubus chamaemorus,4483342.466,4731748.873000001
Rubus chamaemorus,4449384.49,3899855.919
Rubus chamaemorus,4707032.507,3876140.868
Rubus chamaemorus,4668161.784,4268099.2
Rubus chamaemorus,4870008.848,5360525.58
Rubus chamaemorus,4550141.465,5037983.662
Rubus chamaemorus,4410696.436,4217956.167
Rubus chamaemorus,4644909.561,3785341.7880000006
Rubus chamaemorus,4567321.818,4269516.276
Rubus chamaemorus,4093226.719,4173296.7
Rubus chamaemorus,4739760.759,4608495.543
Rubus chamaemorus,4891749.792,4865005.671
Rubus chamaemorus,4794278.768,4027616.786
Rubus chamaemorus,4261981.598,4114123.612
Rubus chamaemorus,4310317.343,4140054.132
Rubus chamaemorus,4492206.456,4423217.448
Rubus chamaemorus,4475882.555,4754680.575
Rubus chamaemorus,4206140.396,4275983.918
Rubus chamaemorus,4545176.274,3885769.771
Rubus chamaemorus,4673713.259,4533444.837
Rubus chamaemorus,4542795.641,3627229.837
Rubus chamaemorus,4765633.292,4758855.94
Rubus chamaemorus,4462804.996,4360703.005
Rubus chamaemorus,4603324.472,4427052.448
Rubus chamaemorus,4655111.325,4796454.768
Rubus chamaemorus,4679748.729,3832986.536
Rubus chamaemorus,4344802.261,4353441.871
Rubus chamaemorus,4401842.491,3926617.164
Rubus chamaemorus,4526930.798,3930462.323
Rubus chamaemorus,4632811.612,4038442.142
Rubus chamaemorus,4691239.669,4048942.423
Rubus chamaemorus,4510510.752,4802374.467
Rubus chamaemorus,4651108.64,4340854.014
Rubus chamaemorus,4534617.893,3952126.624
Rubus chamaemorus,4171707.213,4358626.061
Rubus chamaemorus,4258669.314,3989353.15
Rubus chamaemorus,4293502.972,4018877.977
Rubus chamaemorus,4855273.16,5001824.978
Rubus chamaemorus,4595153.893,4290807.91
Rubus chamaemorus,4726467.625,4056862.5219999994
Rubus chamaemorus,4741848.943,4168760.615
Rubus chamaemorus,4606765.356,4557014.738
Rubus chamaemorus,4842304.011,4581700.336
Rubus chamaemorus,4465932.476,4041355.507
Rubus chamaemorus,4114115.474,3982073.662
Rubus chamaemorus,4468259.169,4126265.041
Rubus chamaemorus,4377361.098,4346007.322
Rubus chamaemorus,4852563.779,4812815.506
Rubus chamaemorus,4473486.246,4087462.937
Rubus chamaemorus,4736071.33,4439144.878
Rubus chamaemorus,5006081.893,5330206.744000001
Rubus chamaemorus,4460035.48,4010900.05
Rubus chamaemorus,4567302.626,3853226.083
Rubus chamaemorus,4602503.56,4643605.414
Rubus chamaemorus,4756663.418,4168912.139
Rubus chamaemorus,4549773.737,4609131.751
Rubus chamaemorus,4825491.191,3789640.322
Rubus chamaemorus,4824806.596,5018141.706
Rubus chamaemorus,4451256.563,4459996.326
Rubus chamaemorus,4665191.343,4182098.166
Rubus chamaemorus,4672080.85,4533583.103
Rubus chamaemorus,4474058.726,4075326.344
Rubus chamaemorus,4682222.279,4518480.605
Rubus chamaemorus,4726582.831,4441405.737
Rubus chamaemorus,4534920.127,4066133.584
Rubus chamaemorus,4684681.579,3897636.895
Rubus chamaemorus,4161107.69,4130599.248
Rubus chamaemorus,4700563.505,4134245.335
Rubus chamaemorus,4145413.562000001,4390985.35
Rubus chamaemorus,4325611.733,4031286.207
Rubus chamaemorus,4152291.568,3946997.13
Rubus chamaemorus,4746797.776,4164618.666
Rubus chamaemorus,4684120.066,3972850.544
Rubus chamaemorus,4386168.085,4577451.561
Rubus chamaemorus,4268095.681,4411390.128
Rubus chamaemorus,4108648.435,4027251.542
Rubus chamaemorus,4840133.476,5178280.731
Rubus chamaemorus,4625960.919,3703954.103
Rubus chamaemorus,4411672.764,4348186.906
Rubus chamaemorus,4575649.437,4546022.924
Rubus chamaemorus,4540864.602,4222602.364
Rubus chamaemorus,4221030.307,4436519.553
Rubus chamaemorus,4320867.15,4231764.964
Rubus chamaemorus,4585903.384,4275872.746
Rubus chamaemorus,4662479.416,3701898.532
Rubus chamaemorus,4669242.186,4796778.828
Rubus chamaemorus,4677902.816,4158313.233
Rubus chamaemorus,4679759.71,5179941.867999999
Rubus chamaemorus,4585586.339,3693730.0710000005
Rubus chamaemorus,4398866.281,4400811.831
Rubus chamaemorus,4799179.095,4093142.135
Rubus chamaemorus,4776795.248,4116438.256
Rubus chamaemorus,4456620.328,4481133.635
Rubus chamaemorus,4601657.176,4036625.495
Rubus chamaemorus,4116975.816,4045953.222
Rubus chamaemorus,4630521.704,4248796.223
Rubus chamaemorus,4455116.662,4736204.268
Rubus chamaemorus,4344390.68,4354588.664
Rubus chamaemorus,4607044.136,3696607.845
Rubus chamaemorus,4493230.188,4207514.576
Rubus chamaemorus,4632006.181,4100473.573
Rubus chamaemorus,4878948.106,4932001.058
Rubus chamaemorus,4732252.352,4107526.412
Rubus chamaemorus,4409881.226,4165069.358
Rubus chamaemorus,4265064.442,4224070.325
Rubus chamaemorus,4572499.692,3693839.644
Rubus chamaemorus,4623154.665,4205028.624
